ID,SOURCE_FOLDER,FILENAME,DISPLAY_NAME,BRAND,CAT_ID,CAT_NAME,CONFIDENCE,REASONS,URL
6a7ba6db5c7cd75eb8ff4fc4,ecommerce,default (2).svg,default,,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/default%20(2).svg?updatedAt=1786488539730
6a7ba6db5c7cd75eb8ff4fdc,ecommerce,default (3).svg,default,,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/default%20(3).svg?updatedAt=1786488539705
6a7ba6db5c7cd75eb8ff4fe3,ecommerce,default (4).svg,default,,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/default%20(4).svg?updatedAt=1786488539744
6a7ba6db5c7cd75eb8ff4fcc,ecommerce,default (5).svg,default,,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/default%20(5).svg?updatedAt=1786488539763
6a7ba6db5c7cd75eb8ff4feb,ecommerce,default (6).svg,default,,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/default%20(6).svg?updatedAt=1786488539755
6a7ba6db5c7cd75eb8ff4fd8,ecommerce,default (7).svg,default,,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/default%20(7).svg?updatedAt=1786488539704
6a7ba6db5c7cd75eb8ff4fd9,ecommerce,default (8).svg,default,,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/default%20(8).svg?updatedAt=1786488539737
6a7ba6db5c7cd75eb8ff4fe6,ecommerce,default (9).svg,default,,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/default%20(9).svg?updatedAt=1786488539752
6a7ba6db5c7cd75eb8ff4ff1,ecommerce,default.svg,default,,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/default.svg?updatedAt=1786488539730
6a7ba6db5c7cd75eb8ff4ff0,ecommerce,galaxya03cored-medium (1).webp,galaxya03cored medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxya03cored-medium%20(1).webp?updatedAt=1786488539758
6a7ba6db5c7cd75eb8ff4ffd,ecommerce,galaxya03cored-medium (2).webp,galaxya03cored medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxya03cored-medium%20(2).webp?updatedAt=1786488539770
6a7ba6db5c7cd75eb8ff5000,ecommerce,galaxya03cored-medium.webp,galaxya03cored medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxya03cored-medium.webp?updatedAt=1786488539838
6a7ba6db5c7cd75eb8ff5005,ecommerce,galaxya04eb-medium (1).webp,galaxya04eb medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxya04eb-medium%20(1).webp?updatedAt=1786488539757
6a7ba6db5c7cd75eb8ff5003,ecommerce,galaxya04eb-medium (2).webp,galaxya04eb medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxya04eb-medium%20(2).webp?updatedAt=1786488539813
6a7ba6db5c7cd75eb8ff5020,ecommerce,galaxya04eb-medium (3).webp,galaxya04eb medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxya04eb-medium%20(3).webp?updatedAt=1786488539818
6a7ba6db5c7cd75eb8ff501d,ecommerce,galaxya04eb-medium (4).webp,galaxya04eb medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxya04eb-medium%20(4).webp?updatedAt=1786488539753
6a7ba6db5c7cd75eb8ff5018,ecommerce,galaxya04eb-medium (5).webp,galaxya04eb medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxya04eb-medium%20(5).webp?updatedAt=1786488539740
6a7ba6db5c7cd75eb8ff5060,ecommerce,galaxya04eb-medium.webp,galaxya04eb medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxya04eb-medium.webp?updatedAt=1786488539768
6a7ba6db5c7cd75eb8ff502c,ecommerce,galaxya145gb-medium (1).webp,galaxya145gb medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxya145gb-medium%20(1).webp?updatedAt=1786488539848
6a7ba6db5c7cd75eb8ff5037,ecommerce,galaxya145gb-medium (2).webp,galaxya145gb medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxya145gb-medium%20(2).webp?updatedAt=1786488539778
6a7ba6db5c7cd75eb8ff506a,ecommerce,galaxya145gb-medium (3).webp,galaxya145gb medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxya145gb-medium%20(3).webp?updatedAt=1786488539776
6a7ba6db5c7cd75eb8ff5031,ecommerce,galaxya145gb-medium (4).webp,galaxya145gb medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxya145gb-medium%20(4).webp?updatedAt=1786488540325
6a7ba6db5c7cd75eb8ff503a,ecommerce,galaxya145gb-medium (5).webp,galaxya145gb medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxya145gb-medium%20(5).webp?updatedAt=1786488539800
6a7ba6db5c7cd75eb8ff503d,ecommerce,galaxya145gb-medium.webp,galaxya145gb medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxya145gb-medium.webp?updatedAt=1786488539790
6a7ba6db5c7cd75eb8ff5051,ecommerce,galaxya335gb-medium (1).webp,galaxya335gb medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxya335gb-medium%20(1).webp?updatedAt=1786488539877
6a7ba6db5c7cd75eb8ff5049,ecommerce,galaxya335gb-medium (2).webp,galaxya335gb medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxya335gb-medium%20(2).webp?updatedAt=1786488539812
6a7ba6db5c7cd75eb8ff506b,ecommerce,galaxya335gb-medium (3).webp,galaxya335gb medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxya335gb-medium%20(3).webp?updatedAt=1786488539855
6a7ba6db5c7cd75eb8ff5079,ecommerce,galaxya335gb-medium (4).webp,galaxya335gb medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxya335gb-medium%20(4).webp?updatedAt=1786488539808
6a7ba6db5c7cd75eb8ff5071,ecommerce,galaxya335gb-medium (5).webp,galaxya335gb medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxya335gb-medium%20(5).webp?updatedAt=1786488539787
6a7ba6db5c7cd75eb8ff5078,ecommerce,galaxya335gb-medium.webp,galaxya335gb medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxya335gb-medium.webp?updatedAt=1786488539886
6a7ba6db5c7cd75eb8ff5091,ecommerce,galaxya34a-medium (1).webp,galaxya34a medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxya34a-medium%20(1).webp?updatedAt=1786488539793
6a7ba6db5c7cd75eb8ff5083,ecommerce,galaxya34a-medium (2).webp,galaxya34a medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxya34a-medium%20(2).webp?updatedAt=1786488539820
6a7ba6db5c7cd75eb8ff509c,ecommerce,galaxya34a-medium.webp,galaxya34a medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxya34a-medium.webp?updatedAt=1786488539822
6a7ba6db5c7cd75eb8ff50af,ecommerce,galaxya54d-medium (1).webp,galaxya54d medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxya54d-medium%20(1).webp?updatedAt=1786488539887
6a7ba6db5c7cd75eb8ff50a6,ecommerce,galaxya54d-medium (2).webp,galaxya54d medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxya54d-medium%20(2).webp?updatedAt=1786488539837
6a7ba6db5c7cd75eb8ff50aa,ecommerce,galaxya54d-medium.webp,galaxya54d medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxya54d-medium.webp?updatedAt=1786488539892
6a7ba6db5c7cd75eb8ff50b1,ecommerce,galaxyf13a-medium (1).webp,galaxyf13a medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxyf13a-medium%20(1).webp?updatedAt=1786488539863
6a7ba6db5c7cd75eb8ff50c2,ecommerce,galaxyf13a-medium (2).webp,galaxyf13a medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxyf13a-medium%20(2).webp?updatedAt=1786488540416
6a7ba6db5c7cd75eb8ff50bf,ecommerce,galaxyf13a-medium (3).webp,galaxyf13a medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxyf13a-medium%20(3).webp?updatedAt=1786488539803
6a7ba6db5c7cd75eb8ff50ac,ecommerce,galaxyf13a-medium (4).webp,galaxyf13a medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxyf13a-medium%20(4).webp?updatedAt=1786488539856
6a7ba6db5c7cd75eb8ff50b5,ecommerce,galaxyf13a-medium (5).webp,galaxyf13a medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxyf13a-medium%20(5).webp?updatedAt=1786488539832
6a7ba6db5c7cd75eb8ff50bc,ecommerce,galaxyf13a-medium.webp,galaxyf13a medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxyf13a-medium.webp?updatedAt=1786488539907
6a7ba6db5c7cd75eb8ff50bb,ecommerce,galaxyf145ga-medium (1).webp,galaxyf145ga medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxyf145ga-medium%20(1).webp?updatedAt=1786488539832
6a7ba6db5c7cd75eb8ff50c6,ecommerce,galaxyf145ga-medium (2).webp,galaxyf145ga medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxyf145ga-medium%20(2).webp?updatedAt=1786488539869
6a7ba6db5c7cd75eb8ff50c9,ecommerce,galaxyf145ga-medium (3).webp,galaxyf145ga medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxyf145ga-medium%20(3).webp?updatedAt=1786488539907
6a7ba6db5c7cd75eb8ff50cd,ecommerce,galaxyf145ga-medium (4).webp,galaxyf145ga medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxyf145ga-medium%20(4).webp?updatedAt=1786488539921
6a7ba6dc5c7cd75eb8ff60f7,ecommerce,galaxyf145ga-medium (5).webp,galaxyf145ga medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxyf145ga-medium%20(5).webp?updatedAt=1786488540657
6a7ba6dc5c7cd75eb8ff612f,ecommerce,galaxyf145ga-medium.webp,galaxyf145ga medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxyf145ga-medium.webp?updatedAt=1786488540696
6a7ba6dc5c7cd75eb8ff616a,ecommerce,galaxyf54f-medium (1).webp,galaxyf54f medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxyf54f-medium%20(1).webp?updatedAt=1786488540708
6a7ba6dc5c7cd75eb8ff62e3,ecommerce,galaxyf54f-medium (2).webp,galaxyf54f medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxyf54f-medium%20(2).webp?updatedAt=1786488540781
6a7ba6dc5c7cd75eb8ff6314,ecommerce,galaxyf54f-medium.webp,galaxyf54f medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxyf54f-medium.webp?updatedAt=1786488540860
6a7ba6df5c7cd75eb8ff8dc2,ecommerce,galaxym134gb-medium (1).webp,galaxym134gb medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxym134gb-medium%20(1).webp?updatedAt=1786488543858
6a7ba6df5c7cd75eb8ff8d3b,ecommerce,galaxym134gb-medium (2).webp,galaxym134gb medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxym134gb-medium%20(2).webp?updatedAt=1786488543856
6a7ba6df5c7cd75eb8ff9799,ecommerce,galaxym134gb-medium (3).webp,galaxym134gb medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxym134gb-medium%20(3).webp?updatedAt=1786488544389
6a7ba6df5c7cd75eb8ff8ed2,ecommerce,galaxym134gb-medium (4).webp,galaxym134gb medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxym134gb-medium%20(4).webp?updatedAt=1786488543924
6a7ba6df5c7cd75eb8ff979d,ecommerce,galaxym134gb-medium (5).webp,galaxym134gb medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxym134gb-medium%20(5).webp?updatedAt=1786488544392
6a7ba6df5c7cd75eb8ff9801,ecommerce,galaxym134gb-medium.webp,galaxym134gb medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxym134gb-medium.webp?updatedAt=1786488544455
6a7ba6df5c7cd75eb8ff97f2,ecommerce,galaxym145gb-medium (1).webp,galaxym145gb medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxym145gb-medium%20(1).webp?updatedAt=1786488544412
6a7ba6df5c7cd75eb8ff9839,ecommerce,galaxym145gb-medium (2).webp,galaxym145gb medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxym145gb-medium%20(2).webp?updatedAt=1786488544428
6a7ba6df5c7cd75eb8ff98ab,ecommerce,galaxym145gb-medium.webp,galaxym145gb medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxym145gb-medium.webp?updatedAt=1786488544465
6a7ba6df5c7cd75eb8ff996d,ecommerce,galaxym54b-medium (1).webp,galaxym54b medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxym54b-medium%20(1).webp?updatedAt=1786488544506
6a7ba6df5c7cd75eb8ff99ec,ecommerce,galaxym54b-medium (2).webp,galaxym54b medium,Samsung,,,LOW,"folder mapping: ecommerce -> UNCATEGORIZED | note: Generic ecommerce folder - mixed assets, requires review | brand Samsung appears in 10 categories (cross-category brand)",https://ik.imagekit.io/0iaahkrcv/ecommerce/samsung/All%20Samsung%20Smartphones%20-%20Price%20in%20Kenya%20(7)/galaxym54b-medium%20(2).webp?updatedAt=1786488544527
